Date,PGSUS
2023-01-16,100.6833724975586
2023-01-17,102.99534606933594
2023-01-18,105.57329559326172
2023-01-19,107.82389068603516
2023-01-20,106.80089569091797
2023-01-23,106.9441146850586
2023-01-24,105.67559814453125
2023-01-25,109.35839080810547
2023-01-26,112.36599731445312
2023-01-27,111.22024536132812
2023-01-30,104.16156005859375
2023-01-31,101.09256744384766
2023-02-01,98.88289642333984
2023-02-02,99.61945343017578
2023-02-03,107.5169906616211
2023-02-06,104.26386260986328
2023-02-07,93.8497543334961
2023-02-08,85.89083099365234
2023-02-15,103.22040557861328
2023-02-16,98.33048248291016
2023-02-17,96.95966339111328
2023-02-20,99.45577239990234
2023-02-21,96.16172790527344
2023-02-22,96.36632537841797
2023-02-23,96.30494689941406
2023-02-24,97.43024444580078
2023-02-27,101.46085357666016
2023-02-28,103.91604614257812
2023-03-01,102.70890808105469
2023-03-02,100.99027252197266
2023-03-03,98.73967742919922
2023-03-06,101.80867004394531
2023-03-07,106.51445770263672
2023-03-08,104.95950317382812
2023-03-09,105.57329559326172
2023-03-10,103.52730560302734
2023-03-13,103.09764862060547
2023-03-14,98.94427490234375
2023-03-15,100.82659149169922
2023-03-16,101.56314849853516
2023-03-17,102.81120300292969
2023-03-20,98.49415588378906
2023-03-21,97.36885833740234
2023-03-22,98.45323944091797
2023-03-23,99.25117492675781
2023-03-24,99.04657745361328
2023-03-27,96.6118392944336
2023-03-28,92.68353271484375
2023-03-29,94.9955062866211
2023-03-30,94.62722778320312
2023-03-31,92.68353271484375
2023-04-03,93.42008972167969
2023-04-04,97.83943939208984
2023-04-05,99.1693344116211
2023-04-06,99.72175598144531
2023-04-07,99.86497497558594
2023-04-10,102.97488403320312
2023-04-11,103.05672454833984
2023-04-12,103.2408676147461
2023-04-13,103.60914611816406
2023-04-14,101.66545104980469
2023-04-17,99.92635345458984
2023-04-18,99.6399154663086
2023-04-19,98.5964584350586
2023-04-20,98.6169204711914
2023-04-24,98.67829895019531
2023-04-25,96.36632537841797
2023-04-26,94.17710876464844
2023-04-27,92.47893524169922
2023-04-28,90.78076171875
2023-05-02,88.61200714111328
2023-05-03,86.48416900634766
2023-05-04,88.81660461425781
2023-05-05,89.59408569335938
2023-05-08,91.64007568359375
2023-05-09,87.97774505615234
2023-05-10,86.81153106689453
2023-05-11,92.70399475097656
2023-05-12,88.7552261352539
2023-05-15,82.98551940917969
2023-05-16,88.85752868652344
2023-05-17,90.3101806640625
2023-05-18,86.5455551147461
2023-05-22,85.29749298095703
2023-05-23,84.49955749511719
2023-05-24,83.16966247558594
2023-05-25,83.16966247558594
2023-05-26,88.48925018310547
2023-05-29,93.05181121826172
2023-05-30,95.13872528076172
2023-05-31,93.87020874023438
2023-06-01,94.85228729248047
2023-06-02,98.0235824584961
2023-06-05,106.90319061279297
2023-06-06,107.80342864990234
2023-06-07,111.81358337402344
2023-06-08,110.77012634277344
2023-06-09,118.70858001708984
2023-06-12,121.92079162597656
2023-06-13,117.03086853027344
2023-06-14,117.17408752441406
2023-06-15,120.099853515625
2023-06-16,120.5704345703125
2023-06-19,116.04878997802734
2023-06-20,113.14347839355469
2023-06-21,113.08209228515625
2023-06-22,121.71619415283203
2023-06-23,123.45528411865234
2023-06-26,125.13300323486328
2023-06-27,126.23783874511719
2023-07-03,134.52410888671875
2023-07-04,132.1712188720703
2023-07-05,136.48826599121094
2023-07-06,137.49081420898438
2023-07-07,139.65956115722656
2023-07-10,138.4319610595703
2023-07-11,138.84115600585938
2023-07-12,136.01768493652344
2023-07-13,141.84877014160156
2023-07-14,145.67478942871094
2023-07-17,146.49317932128906
2023-07-18,143.71063232421875
2023-07-19,149.7053985595703
2023-07-20,151.403564453125
2023-07-21,152.9380645751953
2023-07-24,154.9840545654297
2023-07-25,154.67715454101562
2023-07-26,159.751220703125
2023-07-27,166.74851989746094
2023-07-28,174.97341918945312
2023-07-31,172.3954620361328
2023-08-01,168.16026306152344
2023-08-02,167.9761199951172
2023-08-03,167.5055389404297
2023-08-04,171.86351013183594
2023-08-07,188.23146057128906
2023-08-08,188.8452606201172
2023-08-09,187.822265625
2023-08-10,190.42066955566406
2023-08-11,195.5970458984375
2023-08-14,192.32345581054688
2023-08-15,188.5178985595703
2023-08-16,184.8146514892578
2023-08-17,193.7147216796875
2023-08-18,184.1190185546875
2023-08-21,187.71995544433594
2023-08-22,184.65097045898438
2023-08-23,173.7049102783203
2023-08-24,169.2650909423828
2023-08-25,174.2368621826172
2023-08-28,182.502685546875
2023-08-29,178.6562042236328
2023-08-31,179.0040283203125
2023-09-01,182.42083740234375
2023-09-04,182.7277374267578
2023-09-05,179.67919921875
2023-09-06,177.9810333251953
2023-09-07,176.75343322753906
2023-09-08,173.50030517578125
2023-09-11,169.8379669189453
2023-09-12,171.2497100830078
2023-09-13,171.7816619873047
2023-09-14,174.31869506835938
2023-09-15,164.3137969970703
2023-09-18,155.16819763183594
2023-09-19,154.14520263671875
2023-09-20,154.47256469726562
2023-09-21,158.1144256591797
2023-09-22,156.9686737060547
2023-09-25,163.67953491210938
2023-09-26,162.63607788085938
2023-09-27,163.9455108642578
2023-09-28,169.6333770751953
2023-09-29,168.63084411621094
2023-10-02,172.47731018066406
2023-10-03,169.57199096679688
2023-10-04,163.720458984375
2023-10-05,164.5183868408203
2023-10-06,163.06573486328125
2023-10-09,153.30633544921875
2023-10-10,157.0095977783203
2023-10-11,153.20404052734375
2023-10-12,148.8460693359375
2023-10-13,148.7642364501953
2023-10-16,148.53916931152344
2023-10-17,150.78976440429688
2023-10-18,145.34742736816406
2023-10-19,145.1223602294922
2023-10-20,139.55726623535156
2023-10-23,146.94329833984375
2023-10-24,149.95091247558594
2023-10-25,139.8232421875
2023-10-26,146.12490844726562
2023-10-27,145.4906463623047
2023-10-30,145.47018432617188
2023-10-31,144.24258422851562
2023-11-01,143.73109436035156
2023-11-02,145.67478942871094
2023-11-03,146.1658172607422
2023-11-06,148.7437744140625
2023-11-07,153.24496459960938
2023-11-08,156.72314453125
2023-11-09,151.30126953125
2023-11-10,147.92538452148438
2023-11-13,143.21958923339844
2023-11-14,144.24258422851562
2023-11-15,143.21958923339844
2023-11-16,146.186279296875
2023-11-17,150.58517456054688
2023-11-20,151.30126953125
2023-11-21,154.47256469726562
2023-11-22,150.99436950683594
2023-11-23,148.33457946777344
2023-11-24,148.6414794921875
2023-11-27,148.94837951660156
2023-11-28,149.35757446289062
2023-11-29,146.28857421875
2023-11-30,144.24258422851562
2023-12-01,146.186279296875
2023-12-04,147.0046844482422
2023-12-05,145.2655792236328
2023-12-06,141.17359924316406
2023-12-07,145.77708435058594
2023-12-08,146.186279296875
2023-12-11,138.3092041015625
2023-12-12,137.79769897460938
2023-12-13,133.0919189453125
2023-12-14,138.61610412597656
2023-12-15,143.83338928222656
2023-12-18,138.10459899902344
2023-12-19,136.36550903320312
2023-12-20,135.44480895996094
2023-12-21,140.35519409179688
2023-12-22,136.36550903320312
2023-12-25,131.9666290283203
2023-12-26,131.25051879882812
2023-12-27,130.73902893066406
2023-12-28,132.58041381835938
2023-12-29,132.88731384277344
2024-01-02,136.97930908203125
2024-01-03,132.88731384277344
2024-01-04,138.10459899902344
2024-01-05,144.95867919921875
2024-01-08,145.981689453125
2024-01-09,142.29888916015625
2024-01-10,145.47018432617188
2024-01-11,145.57247924804688
2024-01-12,146.28857421875
2024-01-15,149.7667694091797
2024-01-16,147.92538452148438
2024-01-17,146.90237426757812
2024-01-18,145.981689453125
2024-01-19,145.87937927246094
2024-01-22,146.59547424316406
2024-01-23,145.2655792236328
2024-01-24,147.6184844970703
2024-01-25,149.25527954101562
2024-01-26,152.52886962890625
2024-01-29,155.5978546142578
2024-01-30,154.47256469726562
2024-01-31,153.9610595703125
2024-02-01,155.90475463867188
2024-02-02,157.03004455566406
2024-02-05,160.8151397705078
2024-02-06,161.22433471679688
2024-02-07,158.97373962402344
2024-02-08,161.42893981933594
2024-02-09,164.08872985839844
2024-02-12,164.4979248046875
2024-02-13,159.1783447265625
2024-02-14,166.33932495117188
2024-02-15,174.62559509277344
2024-02-16,172.068115234375
2024-02-19,168.0784149169922
2024-02-20,169.6129150390625
2024-02-21,169.6129150390625
2024-02-22,171.3520050048828
2024-02-23,174.31869506835938
2024-02-26,174.9324951171875
2024-02-27,169.5106201171875
2024-02-28,175.03480529785156
2024-02-29,175.44400024414062
2024-03-01,170.5336151123047
2024-03-04,171.04510498046875
2024-03-05,163.67953491210938
2024-03-06,159.89443969726562
2024-03-07,165.5209197998047
2024-03-08,166.33932495117188
2024-03-11,164.70252990722656
2024-03-12,163.3726348876953
2024-03-13,162.8611297607422
2024-03-14,162.7588348388672
2024-03-15,162.14503479003906
2024-03-18,158.56454467773438
2024-03-19,161.73583984375
2024-03-20,161.53123474121094
2024-03-21,165.3163299560547
2024-03-22,166.44161987304688
2024-03-25,163.67953491210938
2024-03-26,160.8151397705078
2024-03-27,161.9404296875
2024-03-28,167.055419921875
2024-03-29,166.33932495117188
2024-04-01,168.28302001953125
2024-04-02,164.4979248046875
2024-04-03,165.11172485351562
2024-04-04,162.34963989257812
2024-04-05,173.60260009765625
2024-04-08,179.0244903564453
2024-04-15,173.0911102294922
2024-04-16,171.45431518554688
2024-04-17,171.76121520996094
2024-04-18,178.81988525390625
2024-04-19,181.0704803466797
2024-04-22,188.53836059570312
2024-04-24,198.05223083496094
2024-04-25,197.13153076171875
2024-04-26,199.2798309326172
2024-04-29,208.69140625
2024-04-30,211.55580139160156
2024-05-02,211.76039123535156
2024-05-03,212.57879638671875
2024-05-06,210.3282012939453
2024-05-07,213.39718627929688
2024-05-08,211.3511962890625
2024-05-09,202.5534210205078
2024-05-10,204.80401611328125
2024-05-13,201.12123107910156
2024-05-14,204.0
2024-05-15,201.60000610351562
2024-05-16,202.1999969482422
2024-05-17,212.0
2024-05-20,216.5
2024-05-21,217.5
2024-05-22,218.0
2024-05-23,215.89999389648438
2024-05-24,212.1999969482422
2024-05-27,210.5
2024-05-28,209.89999389648438
2024-05-29,204.60000610351562
2024-05-30,206.3000030517578
2024-05-31,201.8000030517578
2024-06-03,210.39999389648438
2024-06-04,209.3000030517578
2024-06-05,210.0
2024-06-06,205.3000030517578
2024-06-07,205.6999969482422
2024-06-10,198.39999389648438
2024-06-11,210.0
2024-06-12,226.0
2024-06-13,228.8000030517578
2024-06-14,230.3000030517578
2024-06-20,233.1999969482422
2024-06-21,238.0
2024-06-24,236.89999389648438
2024-06-25,235.39999389648438
2024-06-26,226.5
2024-06-27,227.6999969482422
2024-06-28,227.89999389648438
2024-07-01,219.1999969482422
2024-07-02,219.60000610351562
2024-07-03,224.3000030517578
2024-07-04,229.8000030517578
2024-07-05,232.5
2024-07-08,232.3000030517578
2024-07-09,238.89999389648438
2024-07-10,245.60000610351562
2024-07-11,252.0
2024-07-12,251.75
2024-07-16,257.0
2024-07-17,255.25
2024-07-18,248.10000610351562
2024-07-19,247.60000610351562
2024-07-22,241.89999389648438
2024-07-23,236.0
2024-07-24,234.5
2024-07-25,232.5
2024-07-26,234.6999969482422
2024-07-29,229.0
2024-07-30,226.10000610351562
2024-07-31,224.0
2024-08-01,234.0
2024-08-02,232.0
2024-08-05,218.0
2024-08-06,215.8000030517578
2024-08-07,223.6999969482422
2024-08-08,228.39999389648438
2024-08-09,232.0
2024-08-12,230.6999969482422
2024-08-13,235.5
2024-08-14,228.0
2024-08-15,225.5
2024-08-16,218.10000610351562
2024-08-19,221.5
2024-08-20,220.1999969482422
2024-08-21,218.5
2024-08-22,216.1999969482422
2024-08-23,211.8000030517578
2024-08-26,208.60000610351562
2024-08-27,221.0
2024-08-28,226.1999969482422
2024-08-29,227.3000030517578
2024-09-02,237.0
2024-09-03,233.3000030517578
2024-09-04,234.3000030517578
2024-09-05,228.5
2024-09-06,228.10000610351562
2024-09-09,233.6999969482422
2024-09-10,232.1999969482422
2024-09-11,225.89999389648438
2024-09-12,237.89999389648438
2024-09-13,245.1999969482422
2024-09-16,239.0
2024-09-17,244.0
2024-09-18,249.1999969482422
2024-09-19,253.25
2024-09-20,253.25
2024-09-23,245.6999969482422
2024-09-24,244.8000030517578
2024-09-25,241.10000610351562
2024-09-26,242.6999969482422
2024-09-27,244.6999969482422
2024-09-30,239.3000030517578
2024-10-01,232.8000030517578
2024-10-02,225.10000610351562
2024-10-03,225.5
2024-10-04,235.0
2024-10-07,227.0
2024-10-08,230.39999389648438
2024-10-09,232.6999969482422
2024-10-10,224.5
2024-10-11,225.10000610351562
2024-10-14,223.1999969482422
2024-10-15,233.5
2024-10-16,234.5
2024-10-17,240.89999389648438
2024-10-18,236.60000610351562
2024-10-21,239.5
2024-10-22,243.6999969482422
2024-10-23,237.5
2024-10-24,238.0
